1706, G066, 20100801, 0000000.0000
1707, G067, 20100801, 0000000.0000
1708, G068, 20100801, 0000000.0000
1709, G075, 20110901, 0000000.0000
1710, G082, 20091001, 0000000.0000
1711, G083, 20091001, 0000000.0000
1712, G085, 20040401, 0000000.0000
1713, G090, 20091001, 0000000.0000
1714, G091, 20091001, 0000000.0000
1715, G092, 20091001, 0000000.0000
1716, G094, 20091001, 0000000.0000
1717, G096, 20091001, 0000000.0000
1718, G098, 20091001, 0000000.0000
1719, G099, 20101001, 0000000.0000
1720, G100, 20101001, 0000000.0000
1721, G101, 20101001, 0000000.0000
1722, G103, 20040401, 0000000.0000
1723, G104, 20120401, 0000000.0000
1724, G105, 20101001, 0000000.0000
1725, G108, 20040401, 0000000.0000
1726, G109, 19980201, 0000000.0000
1727, G111, 20120401, 0000000.0000
1728, G112, 20120401, 0000000.0000
1729, G115, 20040401, 0000000.0000
1730, G117, 20110901, 0000000.0000
1731, G118, 20100801, 0000000.0000
1732, G119, 20110901, 0000000.0000
1733, G120, 20060401, 0000000.0000
1734, G121, 20120401, 0000000.0000
1735, G123, 20120401, 0000000.0000
1736, G125, 20100801, 0000000.0000
1737, G126, 20110901, 0000000.0000
1738, G127, 20120401, 0000000.0000
1739, G138, 20151001, 0000000.0000
1740, G139, 20060401, 0000000.0000
1741, G140, 20120401, 0000000.0000
1742, G141, 20151001, 0000000.0000
1743, G142, 20060401, 0000000.0000
1744, G143, 20120401, 0000000.0000
1745, G144, 20151001, 0000000.0000
1746, G145, 20060401, 0000000.0000
1747, G146, 20120401, 0000000.0000
1748, G147, 20151001, 0000000.0000
1749, G148, 20060401, 0000000.0000
1750, G149, 20120401, 0000000.0000
1751, G150, 20151001, 0000000.0000
1752, G151, 20060401, 0000000.0000
1753, G152, 20120401, 0000000.0000
1754, G153, 20120401, 0000000.0000
1755, G154, 20060401, 0000000.0000
1756, G166, 20060401, 0000000.0000
1757, G167, 20120401, 0000000.0000
1758, G174, 20120401, 0000000.0000
1759, G175, 20040401, 0000000.0000
1760, G176, 20091001, 0000000.0000
1761, G177, 20091001, 0000000.0000
1762, G178, 20091001, 0000000.0000
1763, G179, 20120401, 0000000.0000
1764, G180, 20060401, 0000000.0000
1765, G181, 20120401, 0000000.0000
1766, G185, 20080201, 0000000.0000
1767, G190, 20080201, 0000000.0000
1768, G191, 20040401, 0000000.0000
1769, G192, 20051001, 0000000.0000
1770, G193, 20040401, 0000000.0000
1771, G194, 20051001, 0000000.0000
1772, G195, 20091001, 0000000.0000
1773, G196, 20091001, 0000000.0000
1774, G197, 20101001, 0000000.0000
1775, G198, 20091001, 0000000.0000
1776, G199, 20091001, 0000000.0000
1777, G200, 20040401, 0000000.0000
1778, G201, 20040401, 0000000.0000
1779, G202, 20101001, 0000000.0000
1780, G203, 20040401, 0000000.0000
1781, G204, 20040401, 0000000.0000
1782, G205, 20101001, 0000000.0000
1783, G206, 20091001, 0000000.0000
1784, G207, 20040401, 0000000.0000
1785, G208, 20101001, 0000000.0000
1786, G209, 20120401, 0000000.0000
1787, G210, 20080201, 0000000.0000
1788, G211, 20091001, 0000000.0000
1789, G212, 20101001, 0000000.0000
1790, G213, 20040401, 0000000.0000
1791, G214, 20100801, 0000000.0000
1792, G215, 20100801, 0000000.0000
1793, G216, 20100801, 0000000.0000
1794, G217, 20110901, 0000000.0000
1795, G218, 20100801, 0000000.0000
1796, G219, 20100801, 0000000.0000
1797, G220, 20100801, 0000000.0000
1798, G221, 20100801, 0000000.0000
1799, G222, 20100801, 0000000.0000
1800, G223, 20100801, 0000000.0000
1801, G224, 20100801, 0000000.0000
1802, G225, 20100801, 0000000.0000
1803, G226, 20100801, 0000000.0000
1804, G227, 20120401, 0000000.0000
1805, G228, 20120401, 0000000.0000
1806, G229, 20100801, 0000000.0000
1807, G230, 20100801, 0000000.0000
1808, G231, 20100801, 0000000.0000
1809, G232, 20110901, 0000000.0000
1810, G233, 20110901, 0000000.0000
1811, G234, 20110901, 0000000.0000
1812, G235, 20100801, 0000000.0000
1813, G236, 20110901, 0000000.0000
1814, G237, 20100801, 0000000.0000
1815, G238, 20120401, 0000000.0000
1816, G239, 20110901, 0000000.0000
1817, G240, 20100801, 0000000.0000
1818, G241, 20100801, 0000000.0000
1819, G242, 20100801, 0000000.0000
1820, G243, 20100801, 0000000.0000
1821, G244, 20100801, 0000000.0000
1822, G245, 20110901, 0000000.0000
1823, G246, 20110901, 0000000.0000
1824, G247, 20101001, 0000030.1000
1825, G248, 20100801, 0000000.0000
1826, G249, 20091001, 0000000.0000
1827, G250, 20100801, 0000000.0000
1828, G251, 20151001, 0000000.0000
1829, G252, 20060401, 0000000.0000
1830, G253, 20060401, 0000000.0000
1831, G254, 20110901, 0000000.0000
1832, G255, 20010401, 0000000.0000
1833, G256, 20100801, 0000000.0000
1834, G257, 20100801, 0000000.0000
1835, G258, 20100801, 0000000.0000
1836, G259, 20040401, 0000000.0000
1837, G260, 20100801, 0000000.0000
1838, G261, 20040401, 0000000.0000
1839, G262, 20080101, 0000000.0000
1840, G263, 20080101, 0000000.0000
1841, G264, 20100801, 0000000.0000
1842, G265, 20100801, 0000000.0000
1843, G266, 20040401, 0000000.0000
1844, G267, 20040401, 0000000.0000
1845, G268, 20040401, 0000000.0000
1846, G269, 20040401, 0000000.0000
1847, G270, 20040401, 0000000.0000
1848, G271, 20101001, 0000000.0000
1849, G273, 20040401, 0000000.0000
1850, G274, 20040401, 0000000.0000
1851, G275, 20040401, 0000000.0000
1852, G276, 20040401, 0000000.0000
1853, G277, 20091001, 0000000.0000
1854, G278, 20091001, 0000000.0000
1855, G279, 20100801, 0000000.0000
1856, G280, 20040401, 0000000.0000
1857, G281, 20110901, 0000000.0000
1858, G282, 20040401, 0000000.0000
1859, G283, 20060401, 0000000.0000
1860, G284, 20120401, 0000000.0000
1861, G285, 20120401, 0000000.0000
1862, G286, 20120401, 0000000.0000
1863, G287, 20091001, 0000000.0000
1864, G288, 20091001, 0000000.0000
1865, G289, 20120401, 0000000.0000
1866, G290, 20091001, 0000000.0000
1867, G291, 20100801, 0000000.0000
1868, G292, 20100801, 0000000.0000
1869, G294, 20040401, 0000000.0000
1870, G295, 20040401, 0000000.0000
1871, G296, 20110901, 0000000.0000
1872, G297, 20080101, 0000000.0000
1873, G298, 20120401, 0000000.0000
1874, G299, 20120401, 0000000.0000
1875, G300, 20120401, 0000000.0000
1876, G301, 20120401, 0000000.0000
1877, G303, 20080201, 0000000.0000
1878, G304, 20101001, 0000000.0000
1879, G305, 20120401, 0000000.0000
1880, G306, 20120401, 0000000.0000
1881, G307, 20060401, 0000000.0000
1882, G308, 20120401, 0000000.0000
1883, G309, 20040401, 0000000.0000
1884, G310, 20120401, 0000000.0000
1885, G311, 20161001, 0000000.0000
1886, G312, 20040401, 0000000.0000
1887, G313, 20120401, 0000000.0000
1888, G314, 20040401, 0000000.0000
1889, G315, 20120401, 0000000.0000
1890, G316, 19990401, 0000000.0000
1891, G317, 20060401, 0000000.0000
1892, G319, 20080101, 0000000.0000
1893, G320, 20161001, 0000000.0000
1894, G321, 20060401, 0000000.0000
1895, G322, 20040401, 0000000.0000
1896, G323, 20091001, 0000000.0000
1897, G324, 20091001, 0000000.0000
1898, G325, 20091001, 0000000.0000
1899, G326, 19980201, 0000000.0000
1900, G327, 20091001, 0000000.0000
1901, G328, 20091001, 0000000.0000
1902, G329, 20101001, 0000000.0000
1903, G330, 20091001, 0000000.0000
1904, G331, 20091001, 0000000.0000
1905, G332, 20080201, 0000000.0000
1906, G333, 19980201, 0000000.0000
1907, G334, 20040401, 0000000.0000
1908, G335, 20010401, 0000000.0000
1909, G336, 20091001, 0000000.0000
1910, G337, 20040401, 0000000.0000
1911, G338, 20040401, 0000000.0000
1912, G339, 20101001, 0000000.0000
1913, G340, 20040401, 0000000.0000
1914, G341, 20040401, 0000000.0000
1915, G342, 20040401, 0000000.0000
1916, G343, 20060401, 0000000.0000
1917, G344, 20040401, 0000000.0000
1918, G345, 20110901, 0000000.0000
1919, G346, 20060401, 0000000.0000
1920, G347, 20040401, 0000000.0000
1921, G348, 20040401, 0000000.0000
1922, G349, 20040401, 0000000.0000
1923, G350, 20151001, 0000000.0000
1924, G351, 20151001, 0000000.0000
1925, G352, 20040401, 0000000.0000
1926, G353, 20151001, 0000000.0000
1927, G354, 20151001, 0000000.0000
1928, G355, 20040401, 0000000.0000
1929, G356, 20040401, 0000000.0000
1930, G357, 20040401, 0000000.0000
1931, G358, 20040401, 0000000.0000
1932, G359, 20110901, 0000000.0000
1933, G360, 20101001, 0000000.0000
1934, G361, 20040401, 0000000.0000
1935, G362, 20040401, 0000000.0000
1936, G363, 20080101, 0000000.0000
1937, G364, 20040401, 0000000.0000
1938, G365, 20130101, 0000000.0000
1939, G366, 20120401, 0000000.0000
1940, G367, 20101001, 0000000.0000
1941, G368, 20040401, 0000000.0000
1942, G369, 20040401, 0000000.0000
1943, G370, 20110901, 0000000.0000
1944, G371, 20110901, 0000000.0000
1945, G372, 20101001, 0000000.0000
1946, G373, 20101001, 0000000.0000
1947, G374, 20100801, 0000000.0000
1948, G375, 20040401, 0000000.0000
1949, G376, 20040401, 0000000.0000
1950, G377, 20040401, 0000000.0000
1951, G378, 20060701, 0000000.0000
1952, G379, 20040401, 0000000.0000
1953, G380, 20040401, 0000000.0000
1954, G381, 20110901, 0000000.0000
1955, G382, 20110901, 0000000.0000
1956, G384, 20040401, 0000000.0000
1957, G385, 20040401, 0000000.0000
1958, G386, 20040401, 0000000.0000
1959, G387, 20080201, 0000000.0000
1960, G388, 20110901, 0000000.0000
1961, G389, 20040401, 0000000.0000
1962, G390, 20110901, 0000000.0000
1963, G391, 20101001, 0000000.0000
1964, G392, 20040401, 0000000.0000
1965, G393, 20040401, 0000000.0000
1966, G394, 20040401, 0000000.0000
1967, G395, 20101001, 0000000.0000
1968, G396, 20040401, 0000000.0000
1969, G397, 20040401, 0000000.0000
1970, G398, 20080101, 0000000.0000
1971, G399, 20080201, 0000000.0000
1972, G400, 20130701, 0000000.0000
1973, G401, 20130701, 0000000.0000
1974, G402, 20130701, 0000000.0000
1975, G403, 20040401, 0000000.0000
1976, G404, 20040401, 0000000.0000
1977, G405, 20130701, 0000000.0000
1978, G406, 20130701, 0000000.0000
1979, G407, 20130701, 0000000.0000
1980, G408, 20091001, 0000000.0000
1981, G409, 20091001, 0000000.0000
1982, G410, 20040401, 0000000.0000
1983, G411, 20040401, 0000000.0000
1984, G412, 20091001, 0000000.0000
1985, G413, 20040401, 0000000.0000
1986, G414, 20120401, 0000000.0000
1987, G415, 20091001, 0000000.0000
1988, G416, 20060401, 0000000.0000
1989, G417, 20060401, 0000000.0000
1990, G418, 20110901, 0000000.0000
1991, G419, 20091001, 0000000.0000
1992, G420, 20080201, 0000000.0000
1993, G421, 20051201, 0000000.0000
1994, G422, 20100801, 0000000.0000
1995, G423, 20040401, 0000000.0000
1996, G424, 20080101, 0000000.0000
1997, G425, 20110901, 0000000.0000
1998, G426, 20040401, 0000000.0000
1999, G427, 20040401, 0000000.0000
2000, G428, 20060401, 0000000.0000
2001, G429, 20040401, 0000000.0000
2002, G430, 20040401, 0000000.0000
2003, G431, 20110901, 0000000.0000
2004, G432, 20110901, 0000000.0000
2005, G433, 20060401, 0000000.0000
2006, G434, 20010701, 0000000.0000
2007, G435, 20040401, 0000000.0000
2008, G436, 20110901, 0000000.0000
2009, G437, 20060401, 0000000.0000
2010, G438, 20060401, 0000000.0000
2011, G439, 20110901, 0000000.0000
2012, G440, 20120401, 0000000.0000
2013, G441, 20120401, 0000000.0000
2014, G442, 20120401, 0000000.0000
2015, G443, 20120401, 0000000.0000
2016, G444, 20060401, 0000000.0000
2017, G445, 19990401, 0000000.0000
2018, G446, 20010401, 0000000.0000
2019, G447, 19990401, 0000000.0000
2020, G448, 20120401, 0000000.0000
2021, G449, 19980201, 0000000.0000
2022, G450, 20060401, 0000000.0000
2023, G451, 20120401, 0000000.0000
2024, G452, 20091001, 0000000.0000
2025, G453, 20040401, 0000000.0000
2026, G454, 20040401, 0000000.0000
2027, G455, 20120401, 0000000.0000
2028, G456, 20151001, 0000000.0000
2029, G457, 20151001, 0000000.0000
2030, G458, 20040401, 0000000.0000
2031, G459, 20091001, 0000000.0000
2032, G460, 20080101, 0000330.0000
2033, G461, 20080101, 0000500.0000
2034, G462, 20040401, 0000000.0000
2035, G463, 20040401, 0000000.0000
2036, G464, 20040401, 0000000.0000
2037, G465, 20120401, 0000000.0000
2038, G466, 20120401, 0000000.0000
2039, G467, 20010401, 0000000.0000
2040, G468, 20040401, 0000000.0000
2041, G469, 20091001, 0000000.0000
2042, G470, 20040401, 0000000.0000
2043, G471, 20120401, 0000000.0000
2044, G472, 19980201, 0000000.0000
2045, G473, 20110901, 0000000.0000
2046, G474, 19980201, 0000000.0000
2047, G475, 20040401, 0000000.0000
2048, G476, 20040401, 0000000.0000
2049, G477, 20110501, 0000000.0000
2050, G478, 20110901, 0000000.0000
2051, G479, 20110901, 0000000.0000
2052, G480, 20101001, 0000000.0000
2053, G481, 20110501, 0000000.0000
2054, G482, 20101001, 0000000.0000
2055, G483, 20040401, 0000000.0000
2056, G484, 19980201, 0000000.0000
2057, G485, 20040401, 0000000.0000
2058, G486, 20040401, 0000000.0000
2059, G487, 20040401, 0000000.0000
2060, G488, 20040401, 0000000.0000
2061, G489, 20101001, 0000000.0000
2062, G490, 20040401, 0000000.0000
2063, G491, 20050401, 0000000.0000
2064, G492, 20040401, 0000000.0000
2065, G493, 20040401, 0000000.0000
2066, G494, 20040401, 0000000.0000
2067, G495, 20040401, 0000000.0000
2068, G497, 20040401, 0000000.0000
2069, G498, 20040401, 0000000.0000
2070, G499, 20040401, 0000000.0000
2071, G500, 20091001, 0000000.0000
2072, G501, 20040401, 0000000.0000
2073, G502, 20000401, 0000000.0000
2074, G503, 20000401, 0000000.0000
2075, G504, 20000401, 0000000.0000
2076, G505, 19990401, 0000000.0000
2077, G506, 19990401, 0000000.0000
2078, G507, 20000401, 0000000.0000
2079, G508, 19990401, 0000000.0000
2080, G509, 20080101, 0000000.0000
2081, G510, 20040401, 0000000.0000
2082, G511, 20110401, 0000000.0000
2083, G512, 20110901, 0000000.0000
2084, G513, 20040401, 0000000.0000
2085, G514, 20091001, 0000000.0000
2086, G515, 20040401, 0000000.0000
2087, G516, 20040401, 0000000.0000
2088, G517, 20110901, 0000000.0000
2089, G518, 20110901, 0000000.0000
2090, G519, 20120401, 0000000.0000
2091, G520, 20091001, 0000000.0000
2092, G521, 20101001, 0000000.0000
2093, G522, 20101001, 0000000.0000
2094, G523, 20101001, 0000000.0000
2095, G524, 20110901, 0000000.0000
2096, G525, 20060401, 0000000.0000
2097, G526, 20091001, 0000000.0000
2098, G527, 20010701, 0000000.0000
2099, G528, 19980201, 0000000.0000
2100, G529, 20060401, 0000000.0000
2101, G530, 20091001, 0000000.0000
2102, G531, 20010401, 0000000.0000
2103, G532, 20091001, 0000000.0000
2104, G533, 20060401, 0000000.0000
2105, G534, 20091001, 0000000.0000
2106, G535, 20091001, 0000000.0000
2107, G536, 20120401, 0000000.0000
2108, G537, 20101001, 0000000.0000
2109, G538, 20101001, 0000000.0000
2110, G539, 20101001, 0000000.0000
2111, G540, 20120401, 0000000.0000
2112, G541, 20120401, 0000000.0000
2113, G542, 20120401, 0000000.0000
2114, G543, 20110901, 0000000.0000
2115, G544, 20120401, 0000000.0000
2116, G545, 20060401, 0000000.0000
2117, G546, 20091001, 0000000.0000
2118, G547, 20040401, 0000000.0000
2119, G548, 20040401, 0000000.0000
2120, G549, 20040401, 0000000.0000
2121, G551, 20040401, 0000000.0000
2122, G554, 20120401, 0000000.0000
2123, G555, 20091001, 0000000.0000
2124, G556, 20110901, 0000000.0000
2125, G557, 20130701, 0000000.0000
2126, G558, 20130701, 0000000.0000
2127, G559, 20130701, 0000000.0000
2128, G560, 20060401, 0000000.0000
2129, G561, 20060401, 0000000.0000
2130, G562, 20060401, 0000000.0000
2131, G566, 20060401, 0000000.0000
2132, G567, 20060401, 0000000.0000
2133, G568, 20060401, 0000000.0000
2134, G570, 20160401, 0000000.0000
2135, G571, 20160401, 0000000.0000
2136, G572, 20060401, 0000000.0000
2137, G574, 20160401, 0000000.0000
2138, G575, 20160401, 0000000.0000
2139, G576, 19980201, 0000000.0000
2140, G577, 20120401, 0000000.0000
2141, G578, 20060401, 0000000.0000
2142, G579, 20110901, 0000000.0000
2143, G580, 20080101, 0000000.0000
2144, G581, 20080101, 0000000.0000
2145, G582, 20160401, 0000000.0000
2146, G583, 20160401, 0000000.0000
2147, G584, 20120401, 0000000.0000
2148, G585, 20120401, 0000000.0000
2149, G590, 20150601, 0000000.0000
2150, G591, 20101001, 0000000.0000
2151, G592, 20151026, 0000000.0000
2152, G597, 20040401, 0000000.0000
2153, G598, 20040401, 0000000.0000
2154, G599, 20040401, 0000000.0000
2155, G600, 20130701, 0000000.0000
2156, G601, 20130701, 0000000.0000
2157, G602, 20130701, 0000000.0000
2158, G603, 20130701, 0000000.0000
2159, G604, 20130701, 0000000.0000
2160, G610, 20130701, 0000000.0000
2161, G611, 20130701, 0000000.0000
2162, G620, 20130701, 0000000.0000
2163, G621, 20130701, 0000000.0000
2164, G647, 20120401, 0000000.0000
2165, G648, 20120401, 0000000.0000
2166, G649, 20110601, 0000000.0000
2167, G650, 20060401, 0000000.0000
2168, G651, 20120401, 0000000.0000
2169, G652, 20120401, 0000000.0000
2170, G653, 20060401, 0000000.0000
2171, G654, 20120401, 0000000.0000
2172, G655, 20120401, 0000000.0000
2173, G656, 20060401, 0000000.0000
2174, G657, 20060401, 0000000.0000
2175, G658, 20101001, 0000000.0000
2176, G659, 20060401, 0000000.0000
2177, G660, 20161001, 0000000.0000
2178, G661, 20161001, 0000000.0000
2179, G670, 19980201, 0000000.0000
2180, G671, 19980201, 0000000.0000
2181, G672, 19980201, 0000000.0000
2182, G673, 19980201, 0000000.0000
2183, G674, 19980201, 0000000.0000
2184, G675, 19980201, 0000000.0000
2185, G676, 19980201, 0000000.0000
2186, G677, 19980201, 0000000.0000
2187, G678, 19980201, 0000000.0000
2188, G679, 19980201, 0000000.0000
2189, G680, 19980201, 0000000.0000
2190, G682, 20120401, 0000000.0000
2191, G683, 20120401, 0000000.0000
2192, G684, 20120401, 0000000.0000
2193, G685, 20120401, 0000000.0000
2194, G686, 20120401, 0000000.0000
2195, G687, 20120401, 0000000.0000
2196, G688, 20120401, 0000000.0000
2197, G689, 20120401, 0000000.0000
2198, G690, 20040401, 0000000.0000
2199, G692, 20120401, 0000000.0000
2200, G693, 20120401, 0000000.0000
2201, G700, 20060401, 0000000.0000
2202, G790, 20110901, 0000223.1000
2203, G791, 20110901, 0000146.4500
2204, G792, 20110901, 0000058.6000
2205, G800, 20110901, 0000000.0000
2206, G801, 20110901, 0000000.0000
2207, G802, 20110901, 0000000.0000
2208, G803, 20091001, 0000000.0000
2209, G804, 20110901, 0000000.0000
2210, G805, 20110901, 0000000.0000
2211, G806, 20091001, 0000000.0000
2212, G807, 20110901, 0000000.0000
2213, G810, 20080101, 0000000.0000
2214, G811, 20080101, 0000000.0000
2215, G812, 20080101, 0000000.0000
2216, G813, 20080101, 0000000.0000
2217, G814, 20160701, 0000025.0000
2218, G815, 20120401, 0000000.0000
2219, G816, 20060401, 0000000.0000
2220, G817, 20101001, 0000000.0000
2221, G818, 20131001, 0000000.0000
2222, G819, 20101001, 0000000.0000
2223, G820, 20131001, 0000000.0000
2224, G821, 20131001, 0000000.0000
2225, G822, 20130401, 0000000.0000
2226, G823, 20130401, 0000000.0000
2227, G840, 20110901, 0000000.0000
2228, G841, 20110901, 0000000.0000
2229, G842, 20110901, 0000000.0000
2230, G843, 20110901, 0000000.0000
2231, G844, 20110901, 0000000.0000
2232, G845, 20110901, 0000000.0000
2233, G846, 20110901, 0000000.0000
2234, G847, 20110901, 0000000.0000
2235, G848, 20110901, 0000000.0000
2236, G850, 20120401, 0000000.0000
2237, G851, 20120401, 0000000.0000
2238, G852, 20120401, 0000000.0000
2239, G853, 20120401, 0000000.0000
2240, G854, 20120401, 0000000.0000
2241, G855, 20120401, 0000000.0000
2242, G856, 20120401, 0000000.0000
2243, G857, 20120401, 0000000.0000
2244, G858, 20120401, 0000000.0000
2245, G860, 20120401, 0000000.0000
2246, G861, 20120401, 0000000.0000
2247, G862, 20120401, 0000000.0000
2248, G863, 20120401, 0000000.0000
2249, G864, 20120401, 0000000.0000
2250, G865, 20120401, 0000000.0000
2251, G866, 20110901, 0000000.0000
2252, G870, 20080201, 0000000.0000
2253, G871, 20080201, 0000000.0000
2254, G872, 20080201, 0000000.0000
2255, G873, 20080201, 0000000.0000
2256, G874, 20080201, 0000000.0000
2257, G875, 20080201, 0000000.0000
2258, G876, 20080201, 0000000.0000
2259, G877, 20080201, 0000000.0000
2260, G878, 20080201, 0000000.0000
2261, G879, 20080201, 0000000.0000
2262, G880, 20080201, 0000000.0000
2263, G900, 20051001, 0000000.0000
2264, G910, 20110901, 0000000.0000
2265, G911, 20110901, 0000000.0000
2266, G912, 20110901, 0000000.0000
2267, G913, 20110901, 0000000.0000
2268, G914, 20110901, 0000000.0000
2269, G915, 20110901, 0000000.0000
2270, G916, 20110901, 0000000.0000
2271, G917, 20110901, 0000000.0000
2272, G918, 20110901, 0000000.0000
2273, G919, 20110901, 0000000.0000
2274, G920, 20110901, 0000000.0000
2275, G921, 20110901, 0000000.0000
2276, H001, 20091001, 0000000.0000
2277, H002, 20061001, 0000000.0000
2278, H003, 20091001, 0000000.0000
2279, H007, 20060401, 0000000.0000
2280, H055, 20110901, 0000097.6000
2281, H065, 20110901, 0000000.0000
2282, H100, 20110601, 0000000.0000
2283, H101, 20110901, 0000000.0000
2284, H102, 20110901, 0000000.0000
2285, H103, 20110901, 0000000.0000
2286, H104, 20110901, 0000000.0000
2287, H105, 20110901, 0000000.0000
2288, H112, 20110601, 0000000.0000
2289, H113, 20110601, 0000000.0000
2290, H121, 20110901, 0000000.0000
2291, H122, 20110901, 0000000.0000
2292, H123, 20110901, 0000000.0000
2293, H124, 20110901, 0000000.0000
2294, H131, 20110901, 0000000.0000
2295, H132, 20110901, 0000000.0000
2296, H133, 20110901, 0000000.0000
2297, H134, 20110901, 0000000.0000
2298, H151, 20110901, 0000000.0000
2299, H152, 20110901, 0000000.0000
2300, H153, 20110901, 0000000.0000
2301, H154, 20110901, 0000000.0000
2302, H261, 20091001, 0000057.9000
2303, H262, 20070101, 0000061.0000
2304, H263, 20091001, 0000017.7500
2305, H267, 20060401, 0000063.4500
2306, H312, 20111201, 0000039.0000
2307, H313, 20110901, 0000076.9500
2308, H317, 20111201, 0000039.0000
2309, H319, 20111201, 0000039.0000
2310, H400, 20060401, 0000000.0000
2311, H401, 20060401, 0000000.0000
2312, H402, 20060401, 0000000.0000
2313, H403, 20060401, 0000000.0000
2314, H404, 20060401, 0000000.0000
2315, H405, 20060401, 0000000.0000
2316, H406, 20060401, 0000000.0000
2317, H407, 20060401, 0000000.0000
2318, H408, 20060401, 0000000.0000
2319, H960, 20110901, 0000000.0000
2320, H962, 20110901, 0000000.0000
2321, H963, 20110901, 0000000.0000
2322, H964, 20110901, 0000000.0000
2323, H980, 20130501, 0000000.0000
2324, H981, 20130501, 0000000.0000
2325, H984, 20130501, 0000000.0000
2326, H985, 20130501, 0000000.0000
2327, H986, 20130501, 0000000.0000
2328, H987, 20130501, 0000000.0000
2329, H988, 20130501, 0000000.0000
2330, H989, 20130501, 0000000.0000
2331, J001, 20110901, 0000000.0000
2332, J002, 20110901, 0000000.0000
2333, J003, 20110901, 0000000.0000
2334, J004, 20101001, 0000000.0000
2335, J005, 20110901, 0000000.0000
2336, J006, 20110901, 0000000.0000
2337, J007, 20110901, 0000000.0000
2338, J008, 20110901, 0000000.0000
2339, J009, 20101001, 0000000.0000
2340, J010, 20101001, 0000000.0000
2341, J011, 20110901, 0000000.0000
2342, J012, 20110901, 0000000.0000
2343, J013, 20110901, 0000000.0000
2344, J014, 20101001, 0000000.0000
2345, J016, 20040401, 0000000.0000
2346, J018, 20110901, 0000000.0000
2347, J020, 20101001, 0000000.0000
2348, J021, 20110901, 0000000.0000
2349, J022, 20110901, 0000000.0000
2350, J023, 20101001, 0000000.0000
2351, J024, 20110901, 0000000.0000
2352, J025, 20110901, 0000000.0000
2353, J026, 20110901, 0000000.0000
2354, J027, 20110901, 0000000.0000
2355, J028, 20101001, 0000000.0000
2356, J029, 20110901, 0000000.0000
2357, J030, 20101001, 0000000.0000
2358, J031, 20110901, 0000000.0000
2359, J032, 20110901, 0000000.0000
2360, J033, 20110901, 0000000.0000
2361, J034, 20110901, 0000000.0000
2362, J035, 20101001, 0000000.0000
2363, J036, 20101001, 0000000.0000
2364, J037, 20101001, 0000000.0000
2365, J038, 20101001, 0000000.0000
2366, J039, 20110901, 0000000.0000
2367, J040, 20101001, 0000000.0000
2368, J041, 20101001, 0000000.0000
2369, J042, 20110901, 0000000.0000
2370, J043, 20110901, 0000000.0000
2371, J044, 20110901, 0000000.0000
2372, J045, 20110901, 0000000.0000
2373, J046, 20110901, 0000000.0000
2374, J047, 20101001, 0000000.0000
2375, J048, 20110901, 0000000.0000
2376, J049, 20110901, 0000000.0000
2377, J050, 20101001, 0000000.0000
2378, J051, 20110901, 0000000.0000
2379, J052, 20110901, 0000000.0000
2380, J053, 20101001, 0000000.0000
2381, J054, 20040401, 0000000.0000
2382, J055, 20101001, 0000000.0000
2383, J056, 20110901, 0000000.0000
2384, J057, 20110901, 0000000.0000
2385, J058, 20110901, 0000000.0000
2386, J059, 20101001, 0000000.0000
2387, J060, 20101001, 0000000.0000
2388, J061, 20101001, 0000000.0000
2389, J062, 20101001, 0000000.0000
2390, J063, 20101001, 0000000.0000
2391, J064, 20101001, 0000000.0000
2392, J065, 20110901, 0000000.0000
2393, J066, 20110901, 0000000.0000
2394, J067, 20110901, 0000000.0000
2395, J068, 20110901, 0000000.0000
2396, J069, 20110401, 0000000.0000
2397, J102, 20151001, 0000000.0000
2398, J103, 20151001, 0000000.0000
2399, J105, 20151001, 0000000.0000
2400, J106, 20091001, 0000000.0000
2401, J107, 20151001, 0000000.0000
2402, J108, 20151001, 0000000.0000
2403, J122, 20151001, 0000000.0000
2404, J125, 20151001, 0000000.0000
2405, J127, 20151001, 0000000.0000
2406, J128, 20151001, 0000000.0000
2407, J135, 20151001, 0000000.0000
2408, J138, 20151001, 0000000.0000
2409, J149, 20120401, 0000000.0000
2410, J151, 20120401, 0000000.0000
2411, J157, 20151001, 0000000.0000
2412, J158, 20151001, 0000000.0000
2413, J159, 20151001, 0000000.0000
2414, J160, 20151001, 0000000.0000
2415, J161, 20151001, 0000000.0000
2416, J162, 20151001, 0000000.0000
2417, J163, 20151001, 0000000.0000
2418, J164, 20151001, 0000000.0000
2419, J165, 20120401, 0000000.0000
2420, J166, 20151001, 0000000.0000
2421, J167, 20120401, 0000000.0000
2422, J168, 20151001, 0000000.0000
2423, J169, 20151001, 0000000.0000
2424, J180, 20151001, 0000000.0000
2425, J182, 20151001, 0000000.0000
2426, J183, 20151001, 0000000.0000
2427, J186, 20151001, 0000000.0000
2428, J187, 20151001, 0000000.0000
2429, J188, 20151001, 0000000.0000
2430, J189, 20151001, 0000000.0000
2431, J190, 20151001, 0000000.0000
2432, J191, 20120401, 0000000.0000
2433, J192, 20120401, 0000000.0000
2434, J193, 20151001, 0000000.0000
2435, J194, 20120401, 0000000.0000
2436, J195, 20120401, 0000000.0000
2437, J196, 20151001, 0000000.0000
2438, J197, 20151001, 0000000.0000
2439, J198, 20151001, 0000000.0000
2440, J199, 20151001, 0000000.0000
2441, J200, 20151001, 0000000.0000
